Program,State,CD,Facilities,Percent
CAA,CO,,54,0.27760641579272055
CWA,CO,,1834,20.33259423503326
RCRA,CO,,51,0.8561356387443344
CAA,CO,6,1,0.136986301369863
CWA,CO,6,65,7.775119617224881
RCRA,CO,6,10,1.4727540500736376
