Program,State,CD,Facilities,Percent
CAA,GA,,39,0.9906019812039624
CWA,GA,,2109,4.4059581757787205
RCRA,GA,,105,2.0787962779647593
CAA,GA,10,4,1.6129032258064515
CWA,GA,10,177,3.952657436355516
RCRA,GA,10,3,1.171875
