Date,Count
2001,85
2002,106
2003,142
2004,120
2005,89
2006,120
2007,92
2008,119
2009,108
2010,101
2011,56
2012,123
2013,111
2014,128
2015,97
2016,97
2017,72
2018,63
2019,56
2020,52
