Date,Sum_District,Sum_State
2010,14618092.364085993,103262779.71096647
2011,16285885.045375003,99907094.51018083
2012,15614023.8812,98360270.79255809
2013,15109993.288999993,97975303.07939988
2014,14854133.968,93785311.88799985
2015,14536772.648489999,95450989.96249004
2016,14785319.072,88222550.75400002
2017,14076919.231999997,87360700.67900002
2018,13961872.468,90372700.10300003
