Date,Amount,Count
2001,61000,8
2002,178800,17
2003,331325,23
2004,144000,15
2005,15000,8
2006,54000,8
2007,37750,5
2008,93500,5
2009,124937,7
2010,43325,5
2011,35800,3
2012,0,0
2013,13500,4
2014,27000,1
2015,113000,7
2016,0,0
2017,44000,4
2018,56000,6
2019,14000,1
