Date,Count
2001,140
2002,167
2003,99
2004,104
2005,99
2006,81
2007,127
2008,153
2009,129
2010,86
2011,87
2012,71
2013,88
2014,99
2015,99
2016,118
2017,121
2018,80
2019,105
2020,36
