Program,State,CD,Facilities,Percent
CAA,MO,,10,0.21551724137931033
CWA,MO,,3331,30.825467332963168
RCRA,MO,,235,3.7769206043072967
CAA,MO,5,2,0.33277870216306155
CWA,MO,5,137,16.997518610421835
RCRA,MO,5,50,5.015045135406218
