Program,State,CD,Facilities,Percent
CAA,WA,,18,2.5495750708215295
CWA,WA,,2959,72.20595412396291
RCRA,WA,,153,4.02313962661057
CAA,WA,10,0,0.0
CWA,WA,10,235,70.78313253012048
RCRA,WA,10,18,5.863192182410423
