Program,State,CD,Facilities,Percent
CAA,TX,,278,5.009911695801046
CWA,TX,,2664,6.977475117862755
RCRA,TX,,369,2.504241601628775
CAA,TX,18,5,4.385964912280701
CWA,TX,18,95,8.699633699633699
RCRA,TX,18,16,3.0534351145038165
