Program,State,CD,Facilities,Percent
CAA,MI,,99,3.4422809457579975
CWA,MI,,1460,45.06172839506173
RCRA,MI,,468,1.933484817186532
CAA,MI,10,13,6.770833333333333
CWA,MI,10,190,52.92479108635098
RCRA,MI,10,26,1.7699115044247788
