Date,Amount,Count
2001,474450,10
2002,75851,4
2003,286723,6
2004,204660,13
2005,260101,13
2006,128015,9
2007,218351,10
2008,131525,13
2009,386800,7
2010,87500,6
2011,155554,5
2012,280550,5
2013,9810,3
2014,179495,7
2015,21060,1
2016,6000,1
2017,811000,1
