Program,State,CD,Facilities,Percent
CAA,IA,,12,0.2609262883235486
CWA,IA,,1019,57.635746606334834
RCRA,IA,,122,2.412497528178762
CAA,IA,2,2,0.23866348448687352
CWA,IA,2,265,62.64775413711584
RCRA,IA,2,30,2.6064291920069502
