Program,State,CD,Facilities,Percent
CAA,KS,,25,0.531236719082023
CWA,KS,,222,3.8561750911933297
RCRA,KS,,91,1.399138991389914
CAA,KS,3,2,0.43103448275862066
CWA,KS,3,16,1.9559902200488997
RCRA,KS,3,20,1.532567049808429
