Date,Count
2001,139
2002,198
2003,255
2004,192
2005,238
2006,179
2007,180
2008,161
2009,183
2010,201
2011,309
2012,322
2013,295
2014,323
2015,317
2016,236
2017,295
2018,288
2019,223
2020,107
