Date,Count
2001,256
2002,225
2003,255
2004,238
2005,281
2006,319
2007,331
2008,321
2009,272
2010,247
2011,232
2012,198
2013,206
2014,225
2015,212
2016,203
2017,177
2018,218
2019,241
2020,221
