Date,Count
2001,75
2002,54
2003,54
2004,14
2005,37
2006,52
2007,61
2008,61
2009,79
2010,48
2011,68
2012,44
2013,42
2014,59
2015,46
2016,65
2017,42
2018,73
2019,61
2020,43
