,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
32657,TESSMAN ROAD LANDFILL GAS POWER STATION,12,,http://echo.epa.gov/detailed-facility-report?fid=110022940102,29.447635,-98.351646
64575,SAN MIGUEL ELECTRIC PLANT,9,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000464426,28.704455,-98.477218
31099,KILLAM 2 AMINE PLANT,7,,http://echo.epa.gov/detailed-facility-report?fid=110067573236,27.59726,-99.49515
37366,ALCOA - SAN ANTONIO WORKS,1,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000464499,29.27557,-98.36571
63028,GUAJILLO CENTRAL FACILITY,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110063953299,28.665833000000006,-98.282778
75084,REFACTORY WALLED AIR BURNER CURTAIN FIREBOX MODEL S-527,1,,http://echo.epa.gov/detailed-facility-report?fid=110040632278,26.433640000000004,-98.82296
16736,FASHING GAS PLANT,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001995244,28.817932,-98.164803
2005,ENTERPRISE SAN MARTIN GAS PLANT,0,,http://echo.epa.gov/detailed-facility-report?fid=110000503759,29.212292,-98.407127
4901,JOURDANTON GAS FACILITY,0,,http://echo.epa.gov/detailed-facility-report?fid=110031509927,28.873333,-98.593611
12368,"KOCH PIPELINE CO., NORTH TILDEN STATION",0,,http://echo.epa.gov/detailed-facility-report?fid=110007183332,28.458405,-98.546428
12399,VP RACING FUELS,0,,http://echo.epa.gov/detailed-facility-report?fid=110070239874,29.273670000000006,-98.35005
13353,1776 ENERGY OPERATORS DAVIS UNIT 1H,0,,http://echo.epa.gov/detailed-facility-report?fid=110070360287,28.989493,-98.066495
18695,RANDOLPH LAUNDRY & DRY CLEANERS,0,,http://echo.epa.gov/detailed-facility-report?fid=110001873296,29.54525,-98.28778
19501,NOPAL STARR COUNTY TREATING FACILITY,0,,http://echo.epa.gov/detailed-facility-report?fid=110070520568,26.872699,-99.255635
20302,LA PERLA COMPRESSOR STATION,0,,http://echo.epa.gov/detailed-facility-report?fid=110007204952,26.947001,-99.168999
21219,FRONTERA ENERGY CENTER,0,,http://echo.epa.gov/detailed-facility-report?fid=110005185628,26.235937,-98.392175
25450,SHILLING GAS TREATING PLANT,0,,http://echo.epa.gov/detailed-facility-report?fid=110006131275,27.94161,-98.8713
25965,"GULF ENERGY GTHRNG. & PRCSSNG., LLC.",0,,http://echo.epa.gov/detailed-facility-report?fid=110007207584,26.387970000000006,-98.80909
28200,CINCO OIL & GAS PEELER NE UA1H B1H WELL SITE,0,,http://echo.epa.gov/detailed-facility-report?fid=110070359574,28.747,-98.575908
30107,PUBLIC WORKS CONSTRUCTION DEBRIS AND BRUSH HANDLING SITE,0,,http://echo.epa.gov/detailed-facility-report?fid=110070551399,26.199724,-98.328675
