Date,Count
2001,14
2002,45
2003,49
2004,42
2005,30
2006,30
2007,43
2008,30
2009,37
2010,25
2011,28
2012,28
2013,23
2014,30
2015,19
2016,19
2017,15
2018,11
2019,14
2020,1
