Program,State,CD,Facilities,Percent
CAA,MA,,78,1.9417475728155338
CWA,MA,,492,10.962566844919785
RCRA,MA,,354,1.9710467706013364
CAA,MA,1,21,3.511705685618729
CWA,MA,1,86,14.02936378466558
RCRA,MA,1,105,5.149583128984796
