Date,Count
2001,483
2002,497
2003,506
2004,588
2005,571
2006,459
2007,404
2008,291
2009,344
2010,302
2011,411
2012,335
2013,424
2014,638
2015,619
2016,1131
2017,1690
2018,1921
2019,2249
2020,1238
