Date,Count
2001,127
2002,131
2003,136
2004,112
2005,161
2006,128
2007,122
2008,145
2009,221
2010,167
2011,149
2012,154
2013,188
2014,110
2015,89
2016,98
2017,104
2018,119
2019,98
2020,34
