Date,Amount,Count
2001,27000.0,83
2002,84150.0,127
2003,52600.0,58
2004,0.0,108
2005,500.0,43
2006,19000.0,67
2007,20500.0,63
2008,0.0,59
2009,0.0,83
2010,6400.0,49
2011,0.0,38
2012,0.0,26
2013,0.0,52
2014,0.0,48
2015,0.0,13
2016,0.0,12
2017,231300.0,16
2018,44600.0,19
2019,3750.0,32
2020,0.0,22
