,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
47633,MID-AMERICA STEEL DRUM CO,12,,http://echo.epa.gov/detailed-facility-report?fid=110000417736,42.88879,-87.8625
2582,RACINE WASTEWATER TREATMENT FACILITY,3,,http://echo.epa.gov/detailed-facility-report?fid=110000419360,42.70437,-87.78493
3343,OAK CREEK GENERATING STATION (SOUTH),1,,http://echo.epa.gov/detailed-facility-report?fid=110000417709,42.8457,-87.8294
157,DIVERSEY INC  - WAXDALE FACILITY,0,,http://echo.epa.gov/detailed-facility-report?fid=110002044715,42.71464,-87.88606
1557,D & D INDUSTRIAL COATING INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110001928380,42.71115,-87.79375
5164,MALLARD RIDGE LANDFILL,0,,http://echo.epa.gov/detailed-facility-report?fid=110043795881,42.64357800000001,-88.717968
5642,REXNORD ELASTOMER PRODUCTION DIV  - MOORLAND RD,0,,http://echo.epa.gov/detailed-facility-report?fid=110000742625,42.94342,-88.10914
7482,CHROMIUM INC (FORMERLY CONRAD PLATING),0,,http://echo.epa.gov/detailed-facility-report?fid=110002038269,42.70577,-87.84085999999998
8863,BRP US INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110013814827,42.71270300000001,-87.909363
9058,KESTREL HAWK LANDFILL,0,,http://echo.epa.gov/detailed-facility-report?fid=110000620748,42.7075,-87.869737
11744,FIBER TECH INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110000417335,42.770137,-87.956786
12212,AMORIM CORK COMPOSITES-GS090,0,,http://echo.epa.gov/detailed-facility-report?fid=110000417905,42.51749,-88.1265
14066,STELLANA US,0,,http://echo.epa.gov/detailed-facility-report?fid=110000417497,42.57784,-88.4206
14371,PUTZMEISTER INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110001928674,42.71357,-87.89489
14748,"WISCONSIN PLATING WORKS, INC.",0,,http://echo.epa.gov/detailed-facility-report?fid=110000742670,42.71916,-87.79160999999998
15380,WI DOA / SOUTHERN WISCONSIN CENTER,0,,http://echo.epa.gov/detailed-facility-report?fid=110013080575,42.69258,-88.08112
16721,SCOT FORGE COMPANY,0,,http://echo.epa.gov/detailed-facility-report?fid=110054880526,42.54953,-88.872864
17539,E C STYBERG ENGINEERING CO,0,,http://echo.epa.gov/detailed-facility-report?fid=110000419397,42.74777,-87.8017
18320,KKSP PRECISION MACHINING LLC,0,,http://echo.epa.gov/detailed-facility-report?fid=110045528826,42.518227,-87.890359
18486,WPC TECHNOLOGIES,0,,http://echo.epa.gov/detailed-facility-report?fid=110064821698,42.91062,-87.921
