Date,Count
2001,52
2002,194
2003,213
2004,227
2005,195
2006,258
2007,268
2008,295
2009,264
2010,187
2011,177
2012,160
2013,159
2014,92
2015,78
2016,72
2017,62
2018,63
2019,32
2020,31
