Date,Amount,Count
2001,59750.0,44
2002,192193.0,46
2003,77877.8,63
2004,161570.0,76
2005,4000.0,34
2006,54383.0,21
2007,42500.0,21
2008,12000.0,10
2009,12580.0,20
2010,60700.0,32
2011,63128132.0,64
2012,54086.0,30
2013,54363.0,27
2014,4750.0,33
2015,235500.0,42
2016,6500.0,19
2017,6962.0,10
2018,16750.0,13
2019,1200000.0,14
2020,0.0,4
