Date,Count
2001,184
2002,223
2003,250
2004,279
2005,338
2006,345
2007,358
2008,369
2009,337
2010,401
2011,364
2012,420
2013,377
2014,262
2015,332
2016,325
2017,346
2018,318
2019,345
2020,153
