Date,Count
2001,14
2002,45
2003,88
2004,130
2005,141
2006,134
2007,145
2008,167
2009,141
2010,149
2011,130
2012,156
2013,134
2014,71
2015,123
2016,138
2017,166
2018,162
2019,157
2020,69
