Date,Amount,Count
2001,95000.0,10
2002,80000.0,29
2003,16866.0,13
2004,36900.0,10
2005,111550.0,24
2006,47150.0,18
2007,230700.0,24
2008,146892.0,13
2009,227989.0,42
2010,172052.0,21
2011,156210.0,26
2012,142394.0,36
2013,180000.0,32
2014,167676.0,29
2015,170510.0,23
2016,112500.0,29
2017,352566.0,23
2018,118995.0,16
2019,61750.0,13
2020,142000.0,6
