Program,State,CD,Facilities,Percent
CAA,NM,,7,0.14274061990212072
CWA,NM,,416,12.717823295628246
RCRA,NM,,37,1.3920240782543265
CAA,NM,2,2,0.16299918500407498
CWA,NM,2,136,12.557710064635272
RCRA,NM,2,9,1.549053356282272
