Program,State,CD,Facilities,Percent
CAA,NJ,,16,0.26468155500413565
CWA,NJ,,2206,20.388170055452864
RCRA,NJ,,276,2.3695054945054945
CAA,NJ,3,0,0.0
CWA,NJ,3,205,17.77970511708586
RCRA,NJ,3,13,1.8678160919540232
