Date,Sum_District,Sum_State
2010,249316.13260399998,27800962.866603997
2011,229586.405,27978862.709000006
2012,255903.126399,26673132.456399005
2013,166763.642,25892302.418000024
2014,186493.636,28317495.244000025
2015,151803.704,29338289.433000017
2016,157653.528,30357769.162000015
2017,120053.20000000001,27033194.865000006
2018,144235.11599999998,26824066.298000004
