Program,State,CD,Facilities,Percent
CAA,VA,,31,0.47736372035725283
CWA,VA,,632,13.623625781418408
RCRA,VA,,127,1.4201051101420106
CAA,VA,2,1,0.4629629629629629
CWA,VA,2,26,27.956989247311824
RCRA,VA,2,3,0.4784688995215311
