Date,Count
2001,55
2002,37
2003,31
2004,36
2005,33
2006,31
2007,36
2008,43
2009,30
2010,23
2011,15
2012,16
2013,12
2014,38
2015,36
2016,54
2017,53
2018,20
2019,47
2020,19
