Date,Count
2001,12
2002,8
2003,12
2004,20
2005,15
2006,8
2007,12
2008,16
2009,9
2010,6
2011,9
2012,12
2013,12
2014,15
2015,11
2016,19
2017,108
2018,70
2019,38
2020,6
