Date,Amount,Count
2001,35000.0,58
2002,0.0,43
2003,2000.0,7
2004,10000.0,25
2005,4000.0,22
2006,10000.0,7
2007,616850.0,20
2008,8000.0,79
2009,0.0,12
2010,0.0,45
2011,80000.0,13
2012,143400.0,11
2013,10036.25,8
2014,0.0,6
2015,10300.0,13
2016,0.0,17
2017,139893.0,27
2018,0.0,8
2019,28485.0,9
2020,7750.0,3
