Date,Count
2001,0
2002,3
2003,2
2004,2
2005,2
2006,0
2007,3
2008,0
2009,1
2010,1
2011,2
2012,1
2013,0
2014,0
2015,0
2016,0
2017,1
2018,1
2019,5
2020,1
