Date,Sum_District,Sum_State
2010,5085110.432,32298374.972275015
2011,4838030.550000001,27383950.2705
2012,4478243.964000001,26662989.85765001
2013,5401851.022000001,32583822.055300005
2014,5157845.962,32562837.165989995
2015,5028073.380999999,31130006.30166899
2016,5297069.943000001,29526732.29297199
2017,4757548.108000001,29562972.613106005
2018,4767638.857000001,29356478.724847995
