Date,Count
2001,19
2002,18
2003,19
2004,22
2005,39
2006,42
2007,36
2008,51
2009,48
2010,79
2011,142
2012,186
2013,178
2014,116
2015,159
2016,152
2017,150
2018,185
2019,162
2020,1
