Date,Count
2001,3
2002,22
2003,36
2004,60
2005,79
2006,102
2007,114
2008,101
2009,107
2010,89
2011,95
2012,97
2013,105
2014,89
2015,135
2016,76
2017,102
2018,87
2019,109
2020,45
