Date,Sum_District,Sum_State
2010,10744363.076,79464023.45560496
2011,13839765.632000003,91754276.18067501
2012,13094132.494000003,86072481.574641
2013,10709787.38,88518038.20200002
2014,13735783.046000002,95237193.15000004
2015,12058479.297999999,88630246.696
2016,11028517.945999999,90302022.396
2017,10779459.516000003,87237138.05299996
2018,9411664.996,79977896.603
