Date,Count
2001,85
2002,265
2003,302
2004,108
2005,71
2006,76
2007,69
2008,80
2009,66
2010,89
2011,73
2012,130
2013,81
2014,144
2015,94
2016,102
2017,92
2018,61
2019,32
2020,29
