Date,Count
2001,131
2002,106
2003,79
2004,117
2005,119
2006,94
2007,111
2008,131
2009,116
2010,270
2011,312
2012,259
2013,91
2014,77
2015,64
2016,2016
2017,331
2018,2510
2019,3530
2020,1938
