Date,Count
2001,19
2002,35
2003,32
2004,24
2005,39
2006,78
2007,53
2008,55
2009,117
2010,140
2011,117
2012,132
2013,110
2014,103
2015,50
2016,23
2017,35
2018,37
2019,21
2020,27
