Date,Amount,Count
2001,504272.0,39
2002,100843.39,45
2003,16123.0,30
2004,511500.0,63
2005,12750.0,37
2006,34150.0,27
2007,0.0,29
2008,11600.0,27
2009,47500.0,39
2010,2898.0,25
2011,57426.0,43
2012,45862.5,38
2013,88641.5,38
2014,25644.5,32
2015,114018.0,59
2016,17708.33,53
2017,211809.58,36
2018,33035.700000000004,23
2019,18500.0,43
2020,0.0,5
