Date,Sum_District,Sum_State
2010,2198786.0199999996,3642999.3819999993
2011,2076505.278,4086826.267999999
2012,1966883.9020000002,4013539.132
2013,1596088.8679999998,3030877.2939999993
2014,1397604.392,2994200.05
2015,1571216.7659999998,3299446.792000001
2016,1472917.9260000002,3029421.7999999993
2017,1840600.6330000001,3389205.7730000005
2018,1992494.3669999999,3682040.874999999
