Program,State,CD,Facilities,Percent
CAA,RI,,2,0.4016064257028112
CWA,RI,,91,16.049382716049383
RCRA,RI,,74,2.309612983770287
CAA,RI,2,1,0.4878048780487805
CWA,RI,2,49,17.5
RCRA,RI,2,39,2.53411306042885
