,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
100704,TXI OPERATIONS LP - HUNTER CEMENT PLANT,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000874572,29.79992,-98.03647
49673,LHOIST NORTH AMERICA - NEW BRAUNFELS LIME PLANT,2,2.0,http://echo.epa.gov/detailed-facility-report?fid=110001866712,29.681944,-98.181944
45097,ALAMO CEMENT 1604 PLANT,1,,http://echo.epa.gov/detailed-facility-report?fid=110000860355,29.610148,-98.367792
818,"FAIRCHILD AIRCRAFT, INC.",0,,http://echo.epa.gov/detailed-facility-report?fid=110015666386,29.53926,-98.45722
2036,SOUTH FIRST CLEANERS,0,,http://echo.epa.gov/detailed-facility-report?fid=110001875034,30.246240000000004,-97.75658
2154,EXXON MOBIL CORP SAN ANTONIO TERMINAL,0,,http://echo.epa.gov/detailed-facility-report?fid=110000495269,29.442136,-98.436898
5515,BRAKE CHECK,0,,http://echo.epa.gov/detailed-facility-report?fid=110001878442,29.55012,-98.48971
6615,1604 READY MIX CONCRETE OPERATION,0,,http://echo.epa.gov/detailed-facility-report?fid=110033576048,29.607587,-98.404268
8375,MASTER LUBE,0,,http://echo.epa.gov/detailed-facility-report?fid=110001878576,29.56565,-98.48254
10709,NORTH WORD GAS PLANT,0,,http://echo.epa.gov/detailed-facility-report?fid=110015736872,29.61481,-98.48283
12837,CANYON LAKE,0,,http://echo.epa.gov/detailed-facility-report?fid=110028716655,29.907766,-98.207724
13588,HILL COUNTRY DRY CLEANERS,0,,http://echo.epa.gov/detailed-facility-report?fid=110001877817,29.56475,-98.48821
13608,THE LAUNDRY & DRY CLEANING ROOM,0,,http://echo.epa.gov/detailed-facility-report?fid=110007205238,30.241691,-97.782214
16586,PILGRAM CLEANERS,0,,http://echo.epa.gov/detailed-facility-report?fid=110001873205,29.580611,-98.502671
17678,MOONEY AVIATION COMPANY,0,,http://echo.epa.gov/detailed-facility-report?fid=110034442645,29.982255,-99.091905
18801,INTERNATIONAL SPECIALIST AUTO CENTER,0,,http://echo.epa.gov/detailed-facility-report?fid=110001878585,29.55035,-98.49177
19712,BLUEBONNET CLEANERS,0,,http://echo.epa.gov/detailed-facility-report?fid=110001874927,30.253740000000004,-97.7629
23348,CASTRO'S CLEANERS,0,,http://echo.epa.gov/detailed-facility-report?fid=110001875052,30.26672,-97.738
24767,ELECTROSOURCE,0,,http://echo.epa.gov/detailed-facility-report?fid=110064115719,29.836562,-97.976232
25432,CYPRESS SEMICONDUCTOR,0,,http://echo.epa.gov/detailed-facility-report?fid=110000465489,30.2175,-97.723056
