Program,State,CD,Facilities,Percent
CAA,FL,,81,2.038248616004026
CWA,FL,,508,2.3938551434899393
RCRA,FL,,192,0.6816729390044735
CAA,FL,14,11,4.014598540145985
CWA,FL,14,43,5.011655011655012
RCRA,FL,14,5,0.3198976327575176
