Date,Count
2001,35
2002,81
2003,102
2004,111
2005,121
2006,127
2007,124
2008,80
2009,109
2010,102
2011,88
2012,74
2013,72
2014,45
2015,74
2016,84
2017,71
2018,76
2019,84
2020,33
