Date,Count
2001,41
2002,32
2003,42
2004,67
2005,79
2006,35
2007,46
2008,47
2009,64
2010,52
2011,42
2012,24
2013,36
2014,35
2015,36
2016,35
2017,39
2018,39
2019,45
2020,7
