Date,Amount,Count
2001,61000.0,66
2002,111000.0,35
2003,29167.0,53
2004,26300.0,77
2005,3300.0,83
2006,14000.0,101
2007,48160.0,69
2008,335400.0,70
2009,66720.0,58
2010,0.0,63
2011,10000.0,65
2012,0.0,52
2013,0.0,21
2014,6000.0,41
2015,5000.0,27
2016,0.0,37
2017,1000.0,34
2018,0.0,36
2019,22000.0,36
2020,15000.0,11
