Program,State,CD,Facilities,Percent
CAA,SC,,17,0.7688828584350972
CWA,SC,,544,19.868517165814463
RCRA,SC,,64,1.2620784855058176
CAA,SC,5,1,0.3067484662576687
CWA,SC,5,93,31.20805369127517
RCRA,SC,5,9,1.5126050420168067
