Date,Count
2001,28
2002,21
2003,7
2004,4
2005,8
2006,3
2007,11
2008,4
2009,9
2010,7
2011,4
2012,1
2013,0
2014,16
2015,23
2016,24
2017,36
2018,32
2019,16
2020,13
