Date,Amount,Count
2001,74187.0,32
2002,94760.0,47
2003,40250.0,53
2004,32250.0,16
2005,14000.0,23
2006,54000.0,30
2007,33500.0,48
2008,31580.0,42
2009,150548.84,57
2010,173500.0,35
2011,0.0,21
2012,20500.0,7
2013,0.0,16
2014,11500.0,47
2015,2000.0,33
2016,100000.0,28
2017,71300.0,37
2018,10980.0,11
2019,12000.0,68
2020,6000.0,31
