Date,Amount,Count
2001,0.0,12
2002,25000.0,17
2003,960.0,23
2004,0.0,13
2005,0.0,10
2006,3225.0,25
2007,86402.5,21
2008,0.0,12
2009,30000.0,20
2010,88250.0,18
2011,0.0,10
2012,0.0,10
2013,7500.0,7
2014,20000.0,6
2015,0.0,4
2016,18000.0,8
2017,0.0,9
2018,0.0,10
2019,38534.88,12
