Date,Count
2001,184
2002,216
2003,289
2004,348
2005,366
2006,466
2007,400
2008,351
2009,337
2010,294
2011,376
2012,324
2013,381
2014,394
2015,329
2016,341
2017,375
2018,356
2019,336
2020,236
