Program,State,CD,Facilities,Percent
CAA,OK,,32,0.22852245947297006
CWA,OK,,416,39.31947069943289
RCRA,OK,,23,0.66493206128939
CAA,OK,1,5,0.8912655971479502
CWA,OK,1,59,52.21238938053098
RCRA,OK,1,7,0.776914539400666
