Date,Amount,Count
2001,80000.0,7
2002,28000.0,14
2003,0.0,4
2004,0.0,11
2005,0.0,7
2006,0.0,3
2007,0.0,3
2008,121000.0,14
2009,62500.0,6
2010,10000.0,8
2011,0.0,5
2012,257643.0,7
2013,16875.0,8
2014,4000.0,8
2015,6015.0,12
2016,23445.940000000002,16
2017,57437.5,25
2018,48750.0,16
2019,2000.0,23
2020,8250.0,11
