Date,Count
2001,23
2002,22
2003,18
2004,17
2005,22
2006,13
2007,27
2008,22
2009,22
2010,19
2011,23
2012,22
2013,28
2014,21
2015,22
2016,30
2017,21
2018,27
2019,55
2020,29
