Program,State,CD,Facilities,Percent
CAA,IN,,160,8.639308855291576
CWA,IN,,912,7.800205268559698
RCRA,IN,,190,2.183657050913688
CAA,IN,3,21,8.641975308641975
CWA,IN,3,120,7.968127490039841
RCRA,IN,3,28,2.4158757549611733
