Date,Count
2001,3
2002,4
2003,8
2004,5
2005,1
2006,0
2007,2
2008,1
2009,1
2010,1
2011,0
2012,1
2013,1
2014,0
2015,0
2016,1
2017,0
2018,0
2019,2
2020,5
