,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
23713,SAN AUGUSTINE WWTF,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110010130759,31.519333000000003,-94.117694
34393,CITY OF HUXLEY,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009747738,31.762881,-93.842253
68903,CITY OF WINONA,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009777875,32.483889000000005,-95.165361
22619,TALL TIMBERS WWTF,13,,http://echo.epa.gov/detailed-facility-report?fid=110009774869,32.246061,-95.329909
111825,CITY OF TENAHA WWTP,13,,http://echo.epa.gov/detailed-facility-report?fid=110010922813,31.94271,-94.231403
75459,WOODMARK WWTF,12,3.0,http://echo.epa.gov/detailed-facility-report?fid=110009747408,32.20259,-95.336186
31154,GBW RAILCAR SERVICES,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000822717,32.539028,-94.250444
41930,CITY OF HUNTINGTON,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110010842785,31.26881,-94.558217
77693,SAN AUGUSTINE WTF,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009770676,31.510167,-94.107139
3663,LAKE PLANT,12,,http://echo.epa.gov/detailed-facility-report?fid=110006687763,32.553496,-94.36335
62704,CITY OF MOUNT ENTERPRISE WWTF,12,,http://echo.epa.gov/detailed-facility-report?fid=110010920726,31.895476,-94.68596
78626,CONTRACTOR'S SUPPLIES LONGVIEW PLANT,12,,http://echo.epa.gov/detailed-facility-report?fid=110006688156,32.48508,-94.74264
81992,CARTHAGE CONCRETE PLANT,12,,http://echo.epa.gov/detailed-facility-report?fid=110070002897,32.124977,-94.346563
88360,MOFFETT TWIN OAKS MHP,12,,http://echo.epa.gov/detailed-facility-report?fid=110009779445,31.376724,-94.661749
98888,CITY OF PAMPA WWTP,12,,http://echo.epa.gov/detailed-facility-report?fid=110064622813,31.510361,-94.106972
101991,JESUS AWAKENING MOVEMENT FOR AMERICA WWTP,12,,http://echo.epa.gov/detailed-facility-report?fid=110062645981,32.5325,-95.548333
36381,TYLER PIPE,11,2.0,http://echo.epa.gov/detailed-facility-report?fid=110028677091,32.43442,-95.36285
72972,HOLLY LAKE RANCH WWTF,11,1.0,http://echo.epa.gov/detailed-facility-report?fid=110010131259,32.709493,-95.190128
84838,CITY OF JOAQUIN WWTP,11,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009746711,31.972014,-94.046343
5989,CITY OF LONGVIEW MAIN WWTP,11,,http://echo.epa.gov/detailed-facility-report?fid=110000505294,32.462467,-94.758067
