Program,State,CD,Facilities,Percent
CAA,VA,,31,0.47736372035725283
CWA,VA,,632,13.623625781418408
RCRA,VA,,127,1.4201051101420106
CAA,VA,5,1,0.1457725947521866
CWA,VA,5,73,12.586206896551724
RCRA,VA,5,9,1.4925373134328357
