Program,State,CD,Facilities,Percent
CAA,PA,,152,1.7167381974248928
CWA,PA,,2686,13.789208891626881
RCRA,PA,,120,0.523354703650399
CAA,PA,7,4,1.2084592145015105
CWA,PA,7,127,17.887323943661972
RCRA,PA,7,2,0.21929824561403508
